YYYY-MM-DD,evap_comb,evap_comb_source,radiation,radiation_source
18/04/2003,4.1,25,18.8,42
19/04/2003,3.4,25,13,42
20/04/2003,3.2,25,13,42
21/04/2003,3.3,25,11.4,42
22/04/2003,2.8,25,13.2,42
23/04/2003,2.4,25,11.6,42
24/04/2003,2.4,25,8.8,42
25/04/2003,2.4,25,13.2,42
26/04/2003,1.7,25,8.2,42
27/04/2003,2.8,25,11.5,42
28/04/2003,2.3,25,2.3,42
29/04/2003,3.4,25,14.6,42
30/04/2003,3.2,25,18.2,42
1/05/2003,3.2,25,16.5,42
2/05/2003,2.7,25,11.9,42
3/05/2003,2.2,25,6.5,42
4/05/2003,3.4,25,12.3,42
5/05/2003,2.5,25,9.5,42
6/05/2003,1.7,25,10.4,42
7/05/2003,2.9,25,14.7,42
8/05/2003,3,25,12.6,42
9/05/2003,2.7,25,16.5,42
10/05/2003,2.8,25,15.7,42
11/05/2003,1.8,25,12.5,42
12/05/2003,2,25,13.1,42
13/05/2003,2.1,25,10.3,42
14/05/2003,2.5,25,7.3,42
15/05/2003,1.6,25,2.3,42
16/05/2003,2.4,25,15,42
17/05/2003,3.9,25,15.6,42
18/05/2003,2.9,25,15.5,42
19/05/2003,3.3,25,15,42
20/05/2003,4.7,25,14.4,42
21/05/2003,3.8,25,15.4,42
22/05/2003,3.4,25,15.6,25
23/05/2003,2.6,25,15.6,25
24/05/2003,2.3,25,15.2,25
25/05/2003,2,25,14.7,25
26/05/2003,3.5,25,14.9,25
27/05/2003,3.1,25,12,25
28/05/2003,3.1,25,7.1,25
29/05/2003,2,25,9.3,25
30/05/2003,1.8,25,11.9,25
31/05/2003,1.6,25,10.9,25
1/06/2003,2,25,13.9,25
2/06/2003,2.1,25,10.6,25
3/06/2003,1.5,25,5.9,25
4/06/2003,0.9,25,9.1,25
5/06/2003,3.8,25,14.2,25
6/06/2003,4.3,25,14.9,42
7/06/2003,3.6,25,14.1,42
8/06/2003,2.6,25,14.3,42
9/06/2003,2.3,25,7.6,42
10/06/2003,1.4,25,9.4,42
11/06/2003,1,25,8.8,42
12/06/2003,2.2,25,10,42
13/06/2003,2.7,25,13.4,42
14/06/2003,3.9,25,14,42
15/06/2003,2.5,25,14.2,42
16/06/2003,2.2,25,14.1,42
17/06/2003,2.3,25,13.9,42
18/06/2003,1.7,25,7.5,42
19/06/2003,2,25,9.9,42
20/06/2003,1.6,25,10.6,42
21/06/2003,3.5,25,11.4,42
22/06/2003,2.2,25,13,42
23/06/2003,2.6,25,13.8,42
24/06/2003,1.6,25,8.8,42
25/06/2003,0.8,25,1.8,42
26/06/2003,1.7,25,1.1,42
27/06/2003,2.4,25,13.4,42
28/06/2003,3.3,25,13.5,42
29/06/2003,3.2,25,11.3,42
30/06/2003,2.4,25,1,42
1/07/2003,0.8,25,1,42
2/07/2003,1.7,25,10.3,42
3/07/2003,2.4,25,13.9,42
4/07/2003,2.9,25,14,42
5/07/2003,2.4,25,12.6,42
6/07/2003,2,25,13.5,42
7/07/2003,2.2,25,13.9,42
8/07/2003,2.3,25,13.9,42
9/07/2003,2.4,25,13.7,42
10/07/2003,1.5,25,7.1,42
11/07/2003,2.3,25,10.7,42
12/07/2003,1.8,25,9.3,42
13/07/2003,2.8,25,11.9,42
14/07/2003,2.3,25,8.8,42
15/07/2003,2.4,25,13.2,42
16/07/2003,2.6,25,14.7,42
17/07/2003,2.3,25,14.1,42
18/07/2003,3,25,4.7,42
19/07/2003,2.6,25,12.6,42
20/07/2003,1.9,25,9.5,42
21/07/2003,2.3,25,12.2,42
22/07/2003,2.6,25,15.1,42
23/07/2003,1.6,25,7.7,42
24/07/2003,2.5,25,7.9,42
25/07/2003,2.7,25,16,42
26/07/2003,3.4,25,15.6,42
27/07/2003,2.8,25,16,42
28/07/2003,2.5,25,16.6,42
29/07/2003,3.6,25,16.7,42
30/07/2003,4,25,16.3,42
31/07/2003,3.8,25,16.6,42
1/08/2003,3.3,25,16.1,42
2/08/2003,2.9,25,16.4,42
3/08/2003,2.5,25,12.6,42
4/08/2003,2.6,25,15.9,42
5/08/2003,3.4,25,12.7,42
6/08/2003,3.2,25,16.2,42
7/08/2003,2.7,25,13,42
8/08/2003,3.1,25,10.4,42
9/08/2003,4.2,25,17.6,42
10/08/2003,2.8,25,17.4,42
11/08/2003,2,25,11.4,42
12/08/2003,3.1,25,16.8,42
13/08/2003,3.8,25,16.7,42
14/08/2003,3.8,25,10.9,42
15/08/2003,2.4,25,5,42
16/08/2003,1,25,2.5,42
17/08/2003,2.3,25,12.3,42
18/08/2003,3.2,25,17.6,42
19/08/2003,3.4,25,13.8,42
20/08/2003,3.5,25,17,42
21/08/2003,2.2,25,10.7,42
22/08/2003,2.8,25,17.1,42
23/08/2003,2.4,25,11.5,42
24/08/2003,3.1,25,4.5,42
25/08/2003,4.3,25,19.9,42
26/08/2003,4,25,19.9,42
27/08/2003,4.3,25,19.8,42
28/08/2003,3.4,25,19.1,42
29/08/2003,3.5,25,18.6,42
30/08/2003,4.7,25,18.1,42
31/08/2003,4.2,25,18.8,42
1/09/2003,4.5,25,20.7,42
2/09/2003,3.2,25,20.1,42
3/09/2003,4.6,25,21.5,42
4/09/2003,4.3,25,20.7,42
5/09/2003,4.8,25,21.9,42
6/09/2003,4.8,25,21.9,42
7/09/2003,4.6,25,21.9,42
8/09/2003,4.3,25,17.9,42
9/09/2003,3.6,25,21.7,42
10/09/2003,6.4,25,22.2,42
11/09/2003,4.5,25,22.3,42
12/09/2003,6.8,25,20,42
13/09/2003,6.2,25,18.4,42
14/09/2003,7.8,25,23.1,42
15/09/2003,5.3,25,23.7,42
16/09/2003,6.4,25,22.6,42
17/09/2003,5.6,25,22.7,42
18/09/2003,6.3,25,18.8,42
19/09/2003,6.9,25,24.1,42
20/09/2003,5.5,25,24.1,42
21/09/2003,4.6,25,22.2,42
22/09/2003,6.7,25,23.1,42
23/09/2003,7.6,25,24,42
24/09/2003,7.9,25,24.8,42
25/09/2003,7.6,25,24.6,42
26/09/2003,6.5,25,20.1,42
27/09/2003,10.1,25,25.4,42
28/09/2003,4.7,25,25.9,42
29/09/2003,6.2,25,25.8,42
30/09/2003,3.6,25,10.7,42
1/10/2003,0.5,25,3.4,42
2/10/2003,3.7,25,9.8,42
3/10/2003,4.6,25,21.6,42
4/10/2003,2.9,25,13.7,42
5/10/2003,2.8,25,16.9,42
6/10/2003,1.8,25,12.3,42
7/10/2003,2.4,25,9.8,42
8/10/2003,4.8,25,27,42
9/10/2003,5.1,25,26.2,42
10/10/2003,5.8,25,21.2,42
11/10/2003,6.5,25,26.7,42
12/10/2003,5.1,25,26.6,42
13/10/2003,5.1,25,26.7,42
14/10/2003,4.2,25,24.3,42
15/10/2003,4.6,25,27.3,42
16/10/2003,4.2,25,18.6,25
17/10/2003,2.9,25,17.7,42
18/10/2003,4,25,17.6,42
19/10/2003,4.3,25,21.9,42
20/10/2003,3.5,25,11.2,42
21/10/2003,4.5,25,28,42
22/10/2003,7.1,25,28.8,42
23/10/2003,4.6,25,25.5,42
24/10/2003,5.5,25,20.1,42
25/10/2003,5.5,25,26.4,42
26/10/2003,3.9,25,16.1,42
27/10/2003,3.7,25,28.8,42
28/10/2003,6.2,25,25.2,42
29/10/2003,10.9,25,28.8,42
30/10/2003,5.2,25,20,42
31/10/2003,5.8,25,24.2,42
1/11/2003,8.3,25,30.7,42
2/11/2003,7.4,25,31,42
3/11/2003,5.8,25,27.8,42
4/11/2003,6,25,30.8,42
5/11/2003,6.2,25,31,42
6/11/2003,6.9,25,28.8,42
7/11/2003,5,25,28.6,42
8/11/2003,4.3,25,25.4,42
9/11/2003,5.6,25,27.5,42
10/11/2003,4.5,25,22.3,42
11/11/2003,5,25,28.5,42
12/11/2003,6.7,25,29.8,42
13/11/2003,4.8,25,11.6,42
14/11/2003,5,25,19.8,42
15/11/2003,7.2,25,31.7,42
16/11/2003,7.4,25,31.9,42
17/11/2003,4,25,10.7,42
18/11/2003,2.1,25,8.6,42
19/11/2003,4.3,25,14.1,42
20/11/2003,8,25,28.5,42
21/11/2003,7.4,25,27.5,42
22/11/2003,4.1,25,12,42
23/11/2003,5.4,25,27.8,42
24/11/2003,5.7,25,20.1,42
25/11/2003,7.2,25,26.5,42
26/11/2003,6.5,25,31.4,42
27/11/2003,7.4,25,31.7,42
28/11/2003,6.9,25,31.5,42
29/11/2003,6.3,25,26.6,42
30/11/2003,7,25,30.7,42
1/12/2003,7.8,25,30.4,42
2/12/2003,6.7,25,24.9,42
3/12/2003,3.3,25,12.7,42
4/12/2003,4.4,25,21.8,42
5/12/2003,2.6,25,3.6,42
6/12/2003,3.3,25,3.6,42
7/12/2003,2.7,25,12.8,42
8/12/2003,4.7,25,28.8,42
9/12/2003,5.3,25,23,42
10/12/2003,6,25,29.7,42
11/12/2003,7.1,25,30.9,42
12/12/2003,7.1,25,27.6,42
13/12/2003,7,25,28.4,42
14/12/2003,2.9,25,4.8,42
15/12/2003,4.2,25,15.1,42
16/12/2003,3.9,25,15.1,42
17/12/2003,6.6,25,28.9,42
18/12/2003,6.4,25,27.8,42
19/12/2003,7.4,25,31.6,42
20/12/2003,8.4,25,32.6,42
21/12/2003,9,25,32.2,42
22/12/2003,9.4,25,31.9,42
23/12/2003,7.2,25,22.9,42
24/12/2003,6.3,25,21.1,42
25/12/2003,8.5,25,31,42
26/12/2003,8.1,25,29.4,42
27/12/2003,2.5,25,9.2,42
28/12/2003,5,25,14.8,42
29/12/2003,6.1,25,26.2,42
30/12/2003,6.3,25,26.3,42
31/12/2003,7.8,25,33,42
1/01/2004,7.9,25,32.5,42
2/01/2004,5.5,25,28.6,42
3/01/2004,6.2,25,29.9,42
4/01/2004,5,25,19.9,42
5/01/2004,7.5,25,26.4,42
6/01/2004,8,25,32.3,42
7/01/2004,11.2,25,32.1,42
8/01/2004,9.1,25,26.2,42
9/01/2004,7.4,25,25.8,42
10/01/2004,4.6,25,17.7,42
11/01/2004,3.4,25,11.6,42
12/01/2004,4.7,25,15.6,42
13/01/2004,6.7,25,28.1,42
14/01/2004,2.9,25,11.7,42
15/01/2004,2.5,25,8,42
16/01/2004,2.8,25,11.8,42
17/01/2004,4,25,7.4,42
18/01/2004,7.1,25,24,42
19/01/2004,4.4,25,15,42
20/01/2004,4.7,25,21.4,42
21/01/2004,7.3,25,28.1,42
22/01/2004,7.5,25,32.2,42
23/01/2004,6.2,25,22.3,42
24/01/2004,6.1,25,23.3,42
25/01/2004,6.7,25,25.8,42
26/01/2004,5.9,25,30.3,42
27/01/2004,5.2,25,23.4,42
28/01/2004,7.8,25,28.5,42
29/01/2004,6.2,25,13.6,42
30/01/2004,7,25,22.8,42
31/01/2004,9.2,25,31.8,42
1/02/2004,8,25,32.1,42
2/02/2004,5.2,25,9.8,42
3/02/2004,2.4,25,4.4,42
4/02/2004,6.5,25,29.9,42
5/02/2004,4.6,25,25,42
6/02/2004,6.3,25,29.7,42
7/02/2004,5.9,25,25.7,42
8/02/2004,5.4,25,29.3,42
9/02/2004,7.4,25,30.8,42
10/02/2004,7.1,25,30.2,42
11/02/2004,8.1,25,29.9,42
12/02/2004,7.4,25,29.4,42
13/02/2004,6.1,25,25.9,42
14/02/2004,5.3,25,16,42
15/02/2004,6.1,25,25.4,42
16/02/2004,7.4,25,23.7,42
17/02/2004,5.6,25,19.6,42
18/02/2004,6.5,25,29.2,42
19/02/2004,7.8,25,27.5,42
20/02/2004,5.5,25,19.1,42
21/02/2004,10.3,25,28.4,42
22/02/2004,7,25,26.7,42
23/02/2004,5.5,25,21.6,42
24/02/2004,3.6,25,2.3,42
25/02/2004,5.3,25,15,42
26/02/2004,6.2,25,23.5,42
27/02/2004,6.9,25,28.8,42
28/02/2004,6.3,25,28.6,42
29/02/2004,5.4,25,22.8,42
1/03/2004,5.3,25,12.7,42
2/03/2004,4.3,25,13.6,42
3/03/2004,5.2,25,20.4,42
4/03/2004,6.2,25,20,42
5/03/2004,3.1,25,6.3,42
6/03/2004,4.8,25,19.8,42
7/03/2004,3.8,25,20.2,42
8/03/2004,5.4,25,27,42
9/03/2004,6.9,25,26.7,42
10/03/2004,4.2,25,17.5,42
11/03/2004,2.3,25,3,42
12/03/2004,3,25,12,42
13/03/2004,4.8,25,24.3,42
14/03/2004,2.4,25,11.8,42
15/03/2004,3.5,25,15.2,42
16/03/2004,4.1,25,17.9,42
17/03/2004,3.9,25,23.1,42
18/03/2004,5.4,25,18.3,42
19/03/2004,3.8,25,20.3,42
20/03/2004,4.3,25,23.1,42
21/03/2004,5.1,25,21.5,42
22/03/2004,3,25,12.4,42
23/03/2004,2.5,25,10.8,42
24/03/2004,4.4,25,15.4,42
25/03/2004,4.4,25,20.8,42
26/03/2004,4.1,25,23.1,42
27/03/2004,5,25,19.6,42
28/03/2004,1.6,25,6.6,42
29/03/2004,4.5,25,18.4,42
30/03/2004,3.9,25,20.3,42
31/03/2004,5.1,25,22.6,42
1/04/2004,5,25,23.2,42
2/04/2004,3.9,25,9.3,42
3/04/2004,4.4,25,20.2,42
4/04/2004,3.7,25,19.9,42
5/04/2004,3.3,25,16.3,42
6/04/2004,5.1,25,15.9,42
7/04/2004,3.8,25,12.7,42
8/04/2004,4,25,17.2,42
9/04/2004,3.6,25,17.3,42
10/04/2004,4.3,25,20.5,42
11/04/2004,3.8,25,20.6,42
12/04/2004,4.1,25,21.2,42
13/04/2004,2.9,25,18.1,42
14/04/2004,3.1,25,16.1,42
15/04/2004,4.3,25,19.3,42
16/04/2004,2.6,25,13.5,42
17/04/2004,3.4,25,15.2,42
18/04/2004,4.3,25,14.3,42
19/04/2004,3.6,25,14.7,42
20/04/2004,2.9,25,16.1,42
21/04/2004,2.9,25,16.8,42
22/04/2004,3.7,25,18.5,42
23/04/2004,4,25,19.2,42
24/04/2004,4.3,25,18.7,42
25/04/2004,3.3,25,18.1,42
26/04/2004,3.6,25,12.5,42
27/04/2004,2.9,25,17,42
28/04/2004,1.8,25,5,42
29/04/2004,2,25,3,42
30/04/2004,4,25,17.7,42
1/05/2004,3.9,25,18.1,42
2/05/2004,3.6,25,17.8,42
3/05/2004,3.4,25,17.9,42
4/05/2004,3.2,25,17.4,42
5/05/2004,2.8,25,16.9,42
6/05/2004,3.2,25,16.4,42
7/05/2004,1.9,25,12.5,42
8/05/2004,1.5,25,3.6,42
9/05/2004,2.3,25,14.8,42
10/05/2004,3,25,8.3,42
11/05/2004,3.3,25,16.5,42
12/05/2004,3,25,16.4,42
13/05/2004,3.5,25,16.4,42
14/05/2004,3.2,25,14.9,42
15/05/2004,3.1,25,15.7,42
16/05/2004,3.4,25,15.7,42
17/05/2004,3,25,15.8,42
18/05/2004,3.5,25,15.3,42
19/05/2004,3.3,25,14.7,42
20/05/2004,2.8,25,13.3,42
21/05/2004,3.1,25,15.2,42
22/05/2004,1.6,25,4.4,42
23/05/2004,1.9,25,8.8,42
24/05/2004,2.2,25,13.5,42
25/05/2004,1.1,25,5.2,42
26/05/2004,2.6,25,9.9,42
27/05/2004,5,25,14.5,42
28/05/2004,2.8,25,14.5,42
29/05/2004,2.9,25,14.6,42
30/05/2004,3,25,14.3,42
31/05/2004,2.3,25,14.2,42
1/06/2004,1.9,25,11.5,42
2/06/2004,2.4,25,11.9,42
3/06/2004,3.3,25,10.2,42
4/06/2004,3.6,25,12.3,42
5/06/2004,2.1,25,10.8,42
6/06/2004,1.5,25,9.5,42
7/06/2004,1.4,25,4.7,42
8/06/2004,2,25,9.9,42
9/06/2004,1.9,25,12.6,42
10/06/2004,2.6,25,13,42
11/06/2004,2.7,25,9.8,42
12/06/2004,2.1,25,11.5,42
13/06/2004,2.2,25,13.6,42
14/06/2004,2.7,25,13.6,42
15/06/2004,4,25,13.6,42
16/06/2004,2.9,25,13.8,42
17/06/2004,2.4,25,13.1,42
18/06/2004,3.9,25,13.4,42
19/06/2004,4,25,13.2,42
20/06/2004,3,25,13.2,42
21/06/2004,2.2,25,13.7,42
22/06/2004,2.4,25,12.9,42
23/06/2004,1.9,25,10.8,42
24/06/2004,2.3,25,13.1,42
25/06/2004,3.2,25,13.7,42
26/06/2004,3.6,25,13.6,42
27/06/2004,2.9,25,12.1,42
28/06/2004,2.7,25,13.5,42
29/06/2004,2.6,25,14,42
30/06/2004,3.9,25,13.9,42
1/07/2004,2.9,25,14.3,42
2/07/2004,2.5,25,14.2,42
3/07/2004,2.6,25,13.9,42
4/07/2004,3,25,12.7,42
5/07/2004,4.8,25,13.3,42
6/07/2004,3.6,25,14.2,42
7/07/2004,3,25,14.1,42
8/07/2004,3.5,25,13.7,42
9/07/2004,2.4,25,12.2,42
10/07/2004,1.1,25,8.3,42
11/07/2004,1.3,25,9.7,42
12/07/2004,2.8,25,13.2,42
13/07/2004,2.7,25,13.9,42
14/07/2004,2.6,25,13.6,42
15/07/2004,1.8,25,9.5,42
16/07/2004,2.6,25,14.2,42
17/07/2004,4,25,12.2,42
18/07/2004,3.8,25,14.7,42
19/07/2004,3.2,25,9.5,42
20/07/2004,2.4,25,4.2,42
21/07/2004,3.4,25,12.2,42
22/07/2004,2.4,25,11.7,42
23/07/2004,2.2,25,10.1,42
24/07/2004,2.1,25,12.3,42
25/07/2004,2.4,25,9.4,42
26/07/2004,3.6,25,11.6,42
27/07/2004,2.8,25,10.9,42
28/07/2004,2.8,25,14.8,42
29/07/2004,2.9,25,14.1,42
30/07/2004,2.3,25,11.8,42
31/07/2004,2.5,25,14.6,42
1/08/2004,2.8,25,14.7,42
2/08/2004,4.3,25,16,42
3/08/2004,5,25,13.9,42
4/08/2004,4.9,25,16.5,42
5/08/2004,4.4,25,16.6,42
6/08/2004,3.7,25,17.3,42
7/08/2004,2.5,25,17.2,42
8/08/2004,4.3,25,17.2,42
9/08/2004,3.7,25,17.3,42
10/08/2004,4.1,25,17.6,42
11/08/2004,3,25,17.5,42
12/08/2004,4.2,25,18,42
13/08/2004,5.6,25,18.4,42
14/08/2004,7.5,25,17.9,42
15/08/2004,4.4,25,17.9,42
16/08/2004,2.9,25,9.7,42
17/08/2004,2.3,25,13.9,42
18/08/2004,2.1,25,5.4,42
19/08/2004,2.3,25,11.5,42
20/08/2004,3.5,25,17.9,42
21/08/2004,3.9,25,19.1,42
22/08/2004,4,25,19.5,42
23/08/2004,4.3,25,19.6,42
24/08/2004,3.3,25,19.4,42
25/08/2004,3.6,25,19.3,42
26/08/2004,3.5,25,15.6,42
27/08/2004,4.4,25,19.5,42
28/08/2004,5.2,25,16.1,42
29/08/2004,5.1,25,19.9,42
30/08/2004,5.9,25,20.2,42
31/08/2004,2.4,25,7.2,42
1/09/2004,1.9,25,5.2,42
2/09/2004,3.9,25,17.8,42
3/09/2004,3.4,25,11.2,42
4/09/2004,3.4,25,18,42
5/09/2004,4,25,20.5,42
6/09/2004,4.2,25,18.1,42
7/09/2004,4.6,25,20.9,42
8/09/2004,1.8,25,3.7,42
9/09/2004,3.3,25,2.1,42
10/09/2004,4.6,25,23.2,42
11/09/2004,4.8,25,22.8,42
12/09/2004,6.8,25,22.8,42
13/09/2004,4.2,25,22.4,42
14/09/2004,4.1,25,22.3,42
15/09/2004,4.9,25,23.4,42
16/09/2004,3.9,25,22.9,42
17/09/2004,5.3,25,23.5,42
18/09/2004,4.6,25,22.8,42
19/09/2004,4.4,25,21.5,42
20/09/2004,3.6,25,17.7,42
21/09/2004,4.4,25,22.5,42
22/09/2004,5.7,25,24.7,42
23/09/2004,4.7,25,21,42
24/09/2004,4.3,25,16.9,42
25/09/2004,4.3,25,16.4,42
26/09/2004,4.6,25,23.6,42
27/09/2004,5,25,24.3,42
28/09/2004,5.9,25,24.8,42
29/09/2004,6.3,25,24,42
30/09/2004,4.8,25,19.2,42
1/10/2004,3.3,25,9.5,42
2/10/2004,5.3,25,23.9,42
3/10/2004,4.9,25,25.6,42
4/10/2004,6.4,25,25.6,42
5/10/2004,5.6,25,24.3,42
6/10/2004,6,25,25.2,42
7/10/2004,5.4,25,23.9,42
8/10/2004,7.5,25,25.8,42
9/10/2004,6.3,25,26.3,42
10/10/2004,4.9,25,25.5,42
11/10/2004,7.4,25,27.1,42
12/10/2004,5.7,25,27.1,42
13/10/2004,7.2,25,27.3,42
14/10/2004,7.4,25,27.1,42
15/10/2004,7.2,25,25.2,42
16/10/2004,4.8,25,11.8,42
17/10/2004,3.4,25,2.4,42
18/10/2004,2.2,25,2.8,42
19/10/2004,2.6,25,9.8,42
20/10/2004,2.5,25,13.6,42
21/10/2004,3.2,25,15.7,42
22/10/2004,6.5,25,27.9,42
23/10/2004,6.6,25,28.5,42
24/10/2004,5.2,25,22.7,42
25/10/2004,4.9,25,16,42
26/10/2004,5.6,25,25.2,42
27/10/2004,6.1,25,25.3,42
28/10/2004,8.4,25,29.4,42
29/10/2004,5.8,25,27.4,42
30/10/2004,4.4,25,15.5,42
31/10/2004,5.2,25,22.5,42
1/11/2004,6.3,25,29.5,42
2/11/2004,6.7,25,28.9,42
3/11/2004,5.1,25,19.1,42
4/11/2004,6.9,25,29,42
5/11/2004,3.8,25,10.7,42
6/11/2004,4.2,25,18.3,42
7/11/2004,2.8,25,4.1,42
8/11/2004,4.4,25,10.1,42
9/11/2004,4.2,25,19.8,42
10/11/2004,4.9,25,26.1,42
11/11/2004,5.3,25,27,42
12/11/2004,7.6,25,31.1,42
13/11/2004,10.3,25,31.4,42
14/11/2004,6.9,25,31.5,42
15/11/2004,6,25,31.6,42
16/11/2004,5.9,25,29.7,42
17/11/2004,6.2,25,29.1,42
18/11/2004,7.7,25,30.5,42
19/11/2004,7.4,25,31.3,42
20/11/2004,5,25,7.3,42
21/11/2004,2.4,25,7.8,42
22/11/2004,3,25,8,42
23/11/2004,5,25,23.1,42
24/11/2004,5.3,25,27.5,42
25/11/2004,5.7,25,24.8,42
26/11/2004,5.6,25,29.5,42
27/11/2004,5.8,25,32.4,42
28/11/2004,7.3,25,32.3,42
29/11/2004,7.6,25,32.2,42
30/11/2004,8.9,25,32.1,42
1/12/2004,10.2,25,32.4,42
2/12/2004,5.9,25,26.5,42
3/12/2004,4.5,25,8,42
4/12/2004,2.9,25,6.1,42
5/12/2004,2.8,25,5.8,42
6/12/2004,4,25,20.3,42
7/12/2004,3.2,25,5.8,42
8/12/2004,3.5,25,13.7,42
9/12/2004,2.5,25,12.8,42
10/12/2004,2.9,25,9.4,42
11/12/2004,5.9,25,30.2,42
12/12/2004,6.4,25,28.6,42
13/12/2004,7.2,25,27.2,42
14/12/2004,8.1,25,33.2,42
15/12/2004,6.6,25,30.2,42
16/12/2004,4.9,25,24.3,42
17/12/2004,7.6,25,32.5,42
18/12/2004,5.2,25,24.4,42
19/12/2004,6.2,25,17.3,42
20/12/2004,6.2,25,23.2,42
21/12/2004,4.3,25,14.1,42
22/12/2004,6.5,25,33.1,42
23/12/2004,6.4,25,29.7,42
24/12/2004,4.3,25,8.8,42
25/12/2004,5.5,25,20.5,42
26/12/2004,5.3,25,23.7,42
27/12/2004,6.9,25,27.2,42
28/12/2004,6.7,25,24.3,42
29/12/2004,7.3,25,33.1,42
30/12/2004,7.6,25,33.4,42
31/12/2004,6.3,25,32.8,42
1/01/2005,7.6,25,33.6,42
2/01/2005,8.5,25,33.1,42
3/01/2005,5,25,16.9,42
4/01/2005,5.2,25,23.7,42
5/01/2005,5.9,25,19.1,42
6/01/2005,2.7,25,8.8,42
7/01/2005,5.8,25,17.7,42
8/01/2005,6.1,25,26.4,42
9/01/2005,6.5,25,27.7,42
10/01/2005,5.6,25,22.6,42
11/01/2005,6.5,25,23,42
12/01/2005,6.1,25,30.9,42
13/01/2005,7.3,25,33,42
14/01/2005,6.8,25,29.5,42
15/01/2005,5,25,19.3,42
16/01/2005,6.3,25,29.4,42
17/01/2005,4.6,25,13.5,42
18/01/2005,3.2,25,7.7,42
19/01/2005,4.2,25,16,42
20/01/2005,5.7,25,30.6,42
21/01/2005,7.2,25,30.5,42
22/01/2005,5.6,25,26.6,42
23/01/2005,6,25,26,42
24/01/2005,4.2,25,23.8,42
25/01/2005,4.5,25,21.5,42
26/01/2005,2.9,25,16.1,42
27/01/2005,0.9,25,4.8,42
28/01/2005,5.1,25,29.4,42
29/01/2005,6.2,25,30.7,42
30/01/2005,6.8,25,29.6,42
31/01/2005,4.6,25,25.8,42
1/02/2005,4.9,25,20.7,42
2/02/2005,7.4,25,28.8,42
3/02/2005,6.1,25,31.1,42
4/02/2005,7.8,25,31.2,42
5/02/2005,7.3,25,31.2,42
6/02/2005,5.8,25,27.4,42
7/02/2005,5.9,25,29.2,42
8/02/2005,8.1,25,30.2,42
9/02/2005,6.1,25,12.8,42
10/02/2005,2.5,25,3.4,42
11/02/2005,3.1,25,14.2,42
12/02/2005,6.3,25,29.9,42
13/02/2005,4.6,25,18.8,42
14/02/2005,6.6,25,29,42
15/02/2005,5.8,25,30.1,42
16/02/2005,5.7,25,29.3,42
17/02/2005,6,25,19.8,42
18/02/2005,4.7,25,23.2,42
19/02/2005,7.2,25,28,42
20/02/2005,6.1,25,28.2,42
21/02/2005,7.6,25,28.9,42
22/02/2005,6.9,25,28.4,42
23/02/2005,5.9,25,27.1,42
24/02/2005,6,25,23.8,42
25/02/2005,4.6,25,20.9,42
26/02/2005,6.1,25,27.4,42
27/02/2005,5.8,25,25.7,42
28/02/2005,3.3,25,14.2,42
1/03/2005,5.8,25,27,42
2/03/2005,6.7,25,26.9,42
3/03/2005,6.7,25,28.1,42
4/03/2005,7.1,25,27,42
5/03/2005,7.5,25,25.8,42
6/03/2005,5.9,25,12.8,42
7/03/2005,5.2,25,23,42
8/03/2005,4.6,25,22.1,42
9/03/2005,5.3,25,25.9,42
10/03/2005,4.8,25,25.8,42
11/03/2005,4.5,25,20.8,42
12/03/2005,4.7,25,20,42
13/03/2005,4.3,25,19.2,42
14/03/2005,3.8,25,21.7,42
15/03/2005,5.2,25,22.8,42
16/03/2005,4.8,25,23.1,42
17/03/2005,2.9,25,13.8,42
18/03/2005,1.9,25,3.2,42
19/03/2005,6,25,23.5,42
20/03/2005,5.7,25,22.5,42
21/03/2005,3.7,25,18.6,42
22/03/2005,4.6,25,20.4,42
23/03/2005,5.4,25,22.1,42
24/03/2005,5.5,25,22.2,42
25/03/2005,4.9,25,21,42
26/03/2005,3.4,25,13.2,42
27/03/2005,4.3,25,23,42
28/03/2005,4.5,25,22.4,42
29/03/2005,3.9,25,11.6,42
30/03/2005,2.8,25,9.1,42
31/03/2005,2.9,25,16,42
1/04/2005,4.2,25,20.9,42
2/04/2005,4.8,25,22.6,42
3/04/2005,5,25,22.1,42
4/04/2005,4.6,25,19,42
5/04/2005,2.3,25,11.8,42
6/04/2005,3.2,25,10.8,42
7/04/2005,3.5,25,15.7,42
8/04/2005,2.9,25,7.2,42
9/04/2005,3.8,25,18.7,42
10/04/2005,3.2,25,14.9,42
11/04/2005,3.8,25,20,42
12/04/2005,3.8,25,18.7,42
13/04/2005,3.1,25,16.3,42
14/04/2005,3.8,25,18.1,42
15/04/2005,3.2,25,18.2,42
16/04/2005,3.2,25,16.3,42
17/04/2005,3.7,25,15.5,42
18/04/2005,3.8,25,18.5,42
19/04/2005,4,25,19,42
20/04/2005,4,25,8.9,42
21/04/2005,3.2,25,13.4,42
22/04/2005,2.9,25,11,42
23/04/2005,3.2,25,13.3,42
24/04/2005,3.6,25,16,42
25/04/2005,2.8,25,16.6,42
26/04/2005,3.2,25,13.3,42
27/04/2005,2.1,25,10.5,42
28/04/2005,3.4,25,17.3,42
29/04/2005,3.9,25,17.9,42
30/04/2005,3.2,25,15.5,42
1/05/2005,3.3,25,15.7,42
2/05/2005,3,25,10.3,42
3/05/2005,2.7,25,10.4,42
4/05/2005,2.7,25,10.4,42
5/05/2005,2.5,25,9.4,42
